_id,full_name,email,ssn,ip_address,gender,date_of_birth,zip_code,annual_income,credit_history_months,debt_to_income,savings_balance,spending_Shopping,spending_Rent,spending_Alcohol,spending_total,loan_approved,interest_rate,approved_amount,rejection_reason,processing_timestamp,spending_Dining,spending_Healthcare,spending_Fitness,spending_Entertainment,spending_Insurance,spending_Travel,spending_Transportation,spending_Utilities,spending_Groceries,spending_Education,spending_Adult Entertainment,spending_Gambling,dob_parsed,age,annual_income_imputed,dti_flag,email_invalid,timestamp_missing,spending_exceeds_income
app_258,Laura Thompson,laura.thompson44@protonmail.com,112-40-9635,10.248.44.99,Female,1975-04-14,90273,71000.0,119,0.19,21151,0.0,0.0,0.0,1369,True,6.5,73000.0,,,0.0,109.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,1975-04-14,50.8829568788501,False,False,False,True,False
app_463,Emma Clark,emma.clark61@outlook.com,976-47-3536,10.194.129.196,Female,1975-04-26,90205,81000.0,50,0.29,66878,0.0,0.0,0.0,919,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,690.0,229.0,0.0,0.0,0.0,0.0,0.0,1975-04-26,50.85010266940452,True,False,False,True,False
app_476,Gregory Allen,gregory.allen43@yahoo.com,990-83-8035,192.168.239.250,Male,1975-09-01,10082,53000.0,118,0.44,8148,0.0,279.0,0.0,1133,True,3.9,77000.0,,,0.0,0.0,0.0,187.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975-09-01,50.49965776865161,False,False,False,True,False
app_483,Michael Sanchez,michael.sanchez85@aol.com,871-12-1159,192.168.5.114,Male,1975-09-11,10047,99000.0,44,0.07,27423,0.0,0.0,0.0,474,True,6.5,80000.0,,,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975-09-11,50.47227926078029,False,False,False,True,False
app_443,Scott Gonzalez,scott.gonzalez70@hotmail.com,440-21-5768,172.31.192.181,Male,1975-11-23,10040,101000.0,67,0.43,27879,0.0,0.0,0.0,1222,True,5.5,31000.0,,,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,806.0,239.0,0.0,0.0,1975-11-23,50.27241615331965,False,False,False,True,False
app_267,Donald Adams,donald.adams15@mail.com,177-32-2203,10.37.119.151,Male,1976-01-24,10056,82000.0,65,0.19,40258,723.0,0.0,0.0,1250,True,6.0,63000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,133.0,0.0,0.0,0.0,1976-01-24,50.10266940451746,False,False,False,True,False
app_396,Katherine Harris,katherine.harris16@outlook.com,174-24-9597,10.14.75.95,Female,1976-01-28,10027,96000.0,124,0.2,33232,698.0,0.0,0.0,1188,True,5.4,40000.0,,,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,1976-01-28,50.091718001368925,False,False,False,True,False
app_439,Benjamin Jackson,benjamin.jackson34@gmail.com,807-60-7784,192.168.98.253,Male,1976-04-19,10019,87000.0,72,0.12,50675,685.0,0.0,0.0,1620,True,4.2,61000.0,,,838.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976-04-19,49.86721423682409,False,False,False,True,False
app_097,Emma Roberts,emma.roberts50@gmail.com,817-88-9433,10.9.148.236,Female,1976-11-09,90262,141000.0,33,0.26,22923,0.0,0.0,0.0,658,False,,,insufficient_credit_history,,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1976-11-09,49.308692676249144,False,False,False,True,False
app_234,Samuel Hill,samuel.hill67@protonmail.com,937-72-8731,10.143.146.157,Male,1976-01-29,10090,96000.0,60,0.3,38703,0.0,0.0,0.0,526,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976-01-29,50.08898015058179,False,False,False,True,False
app_403,William Davis,william.davis38@yahoo.com,636-51-1389,192.168.227.127,Male,1977-01-19,10054,138000.0,96,0.09,55499,0.0,0.0,0.0,291,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,1977-01-19,49.11430527036276,False,False,False,True,False
app_115,Maria Mitchell,maria.mitchell17@yahoo.com,799-16-1536,10.101.190.145,Female,1977-02-09,90294,123000.0,52,0.07,82257,0.0,0.0,0.0,239,True,3.6,23000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,1977-02-09,49.05681040383299,False,False,False,True,False
app_103,Debra Torres,debra.torres21@yahoo.com,607-72-9550,172.30.61.68,Female,1977-02-19,10085,148000.0,56,0.25,61857,0.0,0.0,0.0,693,True,4.3,48000.0,,,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977-02-19,49.02943189596167,False,False,False,True,False
app_472,Dennis Lewis,dennis.lewis59@gmail.com,852-99-9160,172.27.4.156,Male,1977-04-09,10080,81000.0,53,0.44,16798,0.0,0.0,0.0,930,False,,,algorithm_risk_score,,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,1977-04-09,48.8952772073922,False,False,False,True,False
app_155,Anthony Sanchez,anthony.sanchez56@protonmail.com,842-52-1461,10.29.9.21,Male,1977-05-03,90206,100000.0,102,0.05,44295,0.0,0.0,0.0,551,True,4.2,61000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977-05-03,48.82956878850103,False,False,False,False,False
app_046,Sandra Nelson,sandra.nelson20@mail.com,878-19-2678,192.168.226.197,Female,1977-05-13,90231,122000.0,44,0.29,34688,0.0,0.0,0.0,1120,False,,,algorithm_risk_score,,0.0,585.0,0.0,0.0,0.0,0.0,379.0,0.0,156.0,0.0,0.0,0.0,1977-05-13,48.80219028062971,False,False,False,True,False
app_315,Matthew Campbell,matthew.campbell38@hotmail.com,384-63-3991,172.30.8.110,Male,1977-07-31,10027,81000.0,47,0.23,30944,0.0,0.0,0.0,760,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,1977-07-31,48.58590006844627,False,False,False,True,False
app_020,Margaret Lee,margaret.lee42@outlook.com,611-64-3809,172.19.238.9,Female,1977-12-24,30014,133000.0,55,0.38,60268,0.0,0.0,0.0,98,True,5.2,23000.0,,,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977-12-24,48.186173853524984,False,False,False,True,False
app_071,Debra Wilson,debra.wilson10@mail.com,542-49-2109,192.168.24.61,Female,1978-02-03,90208,134000.0,69,0.07,72178,0.0,877.0,0.0,1596,True,3.8,54000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,1978-02-03,48.07392197125257,False,False,False,True,False
app_458,Frank Rivera,frank.rivera78@gmail.com,493-26-1934,192.168.143.14,Male,1978-02-16,10006,90000.0,45,0.37,28672,0.0,0.0,247.0,671,True,4.3,45000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,1978-02-16,48.03832991101985,False,False,False,True,False
app_282,Lisa Baker,lisa.baker23@mail.com,377-29-6956,192.168.209.25,Female,1978-03-07,30017,118000.0,66,0.07,32286,0.0,0.0,0.0,399,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978-03-07,47.98631074606434,False,False,False,True,False
app_390,Mary Nelson,mary.nelson83@yahoo.com,548-73-9755,10.72.130.125,Female,1978-07-11,90224,68000.0,68,0.2,12310,0.0,0.0,0.0,630,True,5.3,63000.0,,,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,1978-07-11,47.6413415468857,False,False,False,True,False
app_306,Anna White,anna.white6@gmail.com,757-27-8131,10.26.176.56,Female,1978-07-26,90227,106000.0,80,0.29,63560,0.0,0.0,0.0,490,True,3.1,57000.0,,,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978-07-26,47.60027378507871,False,False,False,True,False
app_293,Lisa Garcia,lisa.garcia37@gmail.com,200-24-4510,172.27.233.233,Female,1978-07-28,90246,102000.0,95,0.08,16304,0.0,0.0,0.0,976,True,3.4,46000.0,,,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,361.0,0.0,0.0,0.0,1978-07-28,47.59479808350445,False,False,False,True,False
app_166,Amy Harris,amy.harris92@mail.com,262-99-5707,192.168.208.6,Female,1978-08-03,90247,118000.0,54,0.13,35023,0.0,0.0,0.0,685,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978-08-03,47.578370978781656,False,False,False,False,False
app_147,John Harris,john.harris87@hotmail.com,194-73-2525,10.177.132.73,Male,1978-08-16,10092,79000.0,67,0.43,41974,0.0,817.0,0.0,1779,True,4.9,65000.0,,2024-01-15T00:00:00Z,0.0,126.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978-08-16,47.54277891854894,False,False,False,False,False
app_345,Justin White,justin.white92@yahoo.com,845-23-1957,192.168.91.204,Male,1978-08-20,10041,60000.0,42,0.34,25288,0.0,0.0,0.0,122,False,,,algorithm_risk_score,,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978-08-20,47.53182751540041,False,False,False,True,False
app_164,Brian Brown,brian.brown61@yahoo.com,586-29-4288,192.168.240.12,Male,1978-10-04,10004,101000.0,117,0.14,34221,0.0,0.0,0.0,1446,True,4.1,62000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,798.0,430.0,218.0,0.0,0.0,0.0,0.0,1978-10-04,47.408624229979466,False,False,False,False,False
app_149,Linda Nguyen,linda.nguyen56@protonmail.com,183-95-4538,10.251.107.38,Female,1978-11-10,90224,132000.0,72,0.2,48329,0.0,0.0,0.0,946,True,5.1,29000.0,,2024-01-15T00:00:00Z,376.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,1978-11-10,47.30732375085558,False,False,False,False,False
app_055,Scott Lopez,scott.lopez69@gmail.com,495-48-2129,172.28.222.9,Male,1978-11-11,10009,104000.0,51,0.16,52179,0.0,0.0,0.0,1293,True,4.3,51000.0,,,0.0,0.0,0.0,0.0,0.0,188.0,0.0,851.0,254.0,0.0,0.0,0.0,1978-11-11,47.304585900068446,False,False,False,True,False
app_354,Gregory Torres,gregory.torres94@outlook.com,365-48-6262,10.76.180.77,Male,1978-12-28,10066,89000.0,104,0.33,47231,425.0,0.0,439.0,1598,True,4.7,44000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,0.0,1978-12-28,47.175906913073234,False,False,False,True,False
app_347,Matthew Martinez,matthew.martinez83@outlook.com,365-28-4231,192.168.106.31,Male,1979-01-04,10094,80000.0,42,0.38,17742,0.0,0.0,0.0,65,True,6.3,38000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1979-01-04,47.15674195756331,False,False,False,True,False
app_062,Catherine Carter,catherine.carter77@icloud.com,614-69-8974,10.97.126.194,Female,1979-03-13,90275,64000.0,109,0.39,34015,146.0,0.0,0.0,1360,True,3.1,16000.0,,,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,1979-03-13,46.97056810403833,False,False,False,True,False
app_038,Patrick Nguyen,patrick.nguyen53@gmail.com,596-76-2147,192.168.233.224,Male,1979-04-06,10012,125000.0,27,0.14,19147,0.0,0.0,0.0,201,True,5.5,35000.0,,,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-04-06,46.90485968514716,False,False,False,True,False
app_456,David Jones,david.jones79@yahoo.com,968-66-9483,172.24.150.136,Male,1979-05-02,10070,84000.0,24,0.34,38163,0.0,0.0,0.0,611,True,6.5,74000.0,,,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-05-02,46.83367556468173,False,False,False,True,False
app_346,Gary Martinez,gary.martinez58@protonmail.com,986-28-6936,172.21.15.191,Male,1979-10-29,90276,140000.0,60,0.25,38125,0.0,0.0,0.0,752,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,0.0,1979-10-29,46.340862422997944,False,False,False,True,False
app_496,Rachel Miller,rachel.miller69@protonmail.com,953-69-6408,10.194.95.93,Female,1979-11-12,90211,87000.0,40,0.31,23949,0.0,0.0,0.0,175,True,6.2,25000.0,,,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-11-12,46.3025325119781,False,False,False,True,False
app_385,Sharon Thomas,sharon.thomas34@mail.com,229-81-3457,172.31.31.1,Female,1979-12-24,90210,86000.0,44,0.39,27401,98.0,0.0,0.0,279,True,5.0,76000.0,,,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-12-24,46.18754277891855,False,False,False,True,False
app_153,Rachel Anderson,rachel.anderson41@aol.com,156-84-7704,192.168.15.193,Female,1979-01-24,90222,76000.0,56,0.36,11446,0.0,0.0,0.0,377,True,6.4,33000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-01-24,47.10198494182067,False,False,False,False,False
app_343,Susan Moore,susan.moore71@protonmail.com,507-29-9393,192.168.113.193,Female,1979-05-02,90275,96000.0,26,0.18,33687,0.0,0.0,0.0,257,False,,,insufficient_credit_history,,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-05-02,46.83367556468173,False,False,False,True,False
app_471,Nicholas Lewis,nicholas.lewis84@yahoo.com,352-53-7529,10.197.113.236,Male,1979-12-26,10032,80000.0,61,0.08,9728,0.0,0.0,0.0,224,True,2.7,50000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,1979-12-26,46.182067077344286,False,False,False,True,False
app_454,Sharon Jackson,sharon.jackson27@outlook.com,953-65-4954,172.28.143.211,Female,1980-04-05,90219,99000.0,74,0.18,32988,0.0,0.0,0.0,592,True,5.3,76000.0,,,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,1980-04-05,45.90554414784394,False,False,False,True,False
app_417,Patrick Green,patrick.green57@aol.com,852-28-8582,172.26.226.117,Male,1980-04-10,10072,63000.0,44,0.22,25271,0.0,0.0,0.0,1504,True,4.7,48000.0,,,0.0,765.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,1980-04-10,45.89185489390828,False,False,False,True,False
app_216,Jason Moore,jason.moore86@aol.com,308-39-2669,192.168.11.119,Male,1980-07-20,10020,111000.0,77,0.37,61470,0.0,0.0,0.0,440,True,5.8,42000.0,,,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,1980-07-20,45.61533196440794,False,False,False,True,False
app_287,Janet Johnson,janet.johnson88@aol.com,205-59-5076,10.46.31.230,Female,1980-09-19,90285,105000.0,82,0.35,31931,0.0,0.0,0.0,902,True,6.1,43000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,571.0,0.0,0.0,1980-09-19,45.44832306639288,False,False,False,True,False
app_330,Scott Brown,scott.brown39@hotmail.com,415-46-6409,192.168.147.254,Male,1980-09-19,10026,136000.0,1,0.28,35500,0.0,0.0,0.0,885,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,1980-09-19,45.44832306639288,False,False,False,True,False
app_056,Kenneth Hall,kenneth.hall2@mail.com,195-78-2598,192.168.194.157,Male,1980-12-24,10069,99000.0,37,0.35,33129,0.0,0.0,0.0,940,False,,,algorithm_risk_score,,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,1980-12-24,45.1854893908282,False,False,False,True,False
app_070,Karen Rodriguez,karen.rodriguez76@yahoo.com,809-96-3820,172.22.141.14,Female,1980-09-02,90292,121000.0,59,0.43,24655,0.0,0.0,0.0,168,False,,,algorithm_risk_score,,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980-09-02,45.49486652977413,False,False,False,True,False
app_397,Kimberly Jackson,kimberly.jackson7@aol.com,490-86-7662,172.27.220.170,Female,1980-12-21,90295,133000.0,113,0.35,39164,0.0,597.0,0.0,730,True,3.0,63000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,1980-12-21,45.1937029431896,False,False,False,True,False
app_455,Anthony Wilson,anthony.wilson95@gmail.com,564-81-2410,192.168.136.24,Male,1981-02-13,10020,92000.0,64,0.12,29125,0.0,0.0,0.0,1371,True,5.1,59000.0,,,0.0,0.0,863.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981-02-13,45.045859000684466,False,False,False,True,False
app_301,Susan Baker,susan.baker33@protonmail.com,462-23-1465,10.59.198.228,Female,1981-03-18,90226,65000.0,50,0.1,28502,537.0,0.0,0.0,1008,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,115.0,0.0,0.0,1981-03-18,44.955509924709105,False,False,False,True,False
app_026,Pamela Perez,pamela.perez96@outlook.com,512-39-4116,10.68.90.51,Female,1981-06-14,90229,72000.0,69,0.31,34051,0.0,0.0,0.0,1114,True,3.2,20000.0,,,260.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,220.0,0.0,0.0,0.0,1981-06-14,44.714579055441476,False,False,False,True,False
app_117,Joshua Lee,joshua.lee75@aol.com,899-51-8077,10.112.253.70,Male,1981-06-20,10002,69000.0,109,0.21,22879,0.0,0.0,0.0,339,True,5.9,77000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,1981-06-20,44.69815195071869,False,False,False,True,False
app_451,Gary Gonzalez,gary.gonzalez21@icloud.com,237-86-8164,192.168.184.20,Male,1981-07-13,10020,101000.0,49,0.12,24958,0.0,0.0,0.0,733,True,3.1,40000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,1981-07-13,44.63518138261465,False,False,False,True,False
app_304,Pamela Nelson,pamela.nelson7@aol.com,117-67-6540,10.224.21.213,Female,1981-08-06,90208,106000.0,69,0.2,51392,0.0,0.0,0.0,62,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1981-08-06,44.56947296372348,False,False,False,True,False
app_422,Kathleen Flores,kathleen.flores42@yahoo.com,455-19-2179,192.168.210.173,Female,1981-08-17,90284,108000.0,80,0.37,30248,0.0,322.0,0.0,322,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981-08-17,44.539356605065024,False,False,False,True,False
app_254,Dennis Torres,dennis.torres14@icloud.com,521-92-4764,10.120.100.163,Male,1981-09-28,10003,77000.0,31,0.4,29666,0.0,0.0,0.0,691,True,2.9,46000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,1981-09-28,44.42436687200548,False,False,False,True,False
app_416,Samuel Davis,samuel.davis97@mail.com,119-56-1715,10.203.158.136,Male,1981-10-11,10066,100000.0,59,0.2,46148,0.0,0.0,0.0,1528,False,,,algorithm_risk_score,,0.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,1981-10-11,44.388774811772755,False,False,False,True,False
app_317,Stephen Mitchell,stephen.mitchell26@yahoo.com,805-56-9241,172.16.60.139,Male,1981-10-27,10057,45000.0,105,0.22,19039,771.0,0.0,0.0,771,True,4.9,80000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981-10-27,44.34496919917864,False,False,False,True,False
app_243,Kimberly Taylor,kimberly.taylor23@yahoo.com,154-17-2958,10.147.50.59,Female,1981-12-25,90293,113000.0,34,0.15,36980,0.0,0.0,0.0,89,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,1981-12-25,44.18343600273785,False,False,False,True,False
app_332,Timothy Green,timothy.green52@hotmail.com,677-21-7073,10.114.65.83,Male,1981-09-28,10025,119000.0,70,0.19,43950,0.0,0.0,0.0,810,True,6.3,52000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,1981-09-28,44.42436687200548,False,False,False,True,False
app_444,Brandon Brown,brandon.brown2@hotmail.com,761-72-9912,10.4.242.163,Male,1981-10-28,10077,91000.0,56,0.23,28670,303.0,0.0,0.0,1103,True,5.5,59000.0,,,291.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981-10-28,44.342231348391515,False,False,False,True,False
app_333,Brenda Rivera,brenda.rivera75@mail.com,531-44-6342,172.20.119.239,Female,1982-02-01,90254,85000.0,48,0.19,20643,0.0,0.0,0.0,83,True,5.3,73000.0,,,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-02-01,44.07939767282683,False,False,False,True,False
app_272,Rebecca Rivera,rebecca.rivera38@outlook.com,160-39-1506,10.75.157.206,Female,1982-03-02,90227,79000.0,70,0.41,34365,0.0,0.0,0.0,372,False,,,algorithm_risk_score,,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-03-02,44.0,False,False,False,True,False
app_218,Mark Scott,mark.scott72@aol.com,653-15-8386,10.216.243.5,Male,1982-04-09,10083,80000.0,80,0.43,22276,0.0,0.0,0.0,240,True,2.7,29000.0,,,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-04-09,43.89596167008898,False,False,False,True,False
app_328,Raymond Nguyen,raymond.nguyen73@mail.com,759-78-1197,172.18.33.215,Male,1982-06-07,10076,93000.0,28,0.12,35502,0.0,0.0,0.0,733,True,3.7,66000.0,,,0.0,178.0,219.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-06-07,43.73442847364819,False,False,False,True,False
app_475,Dorothy Anderson,dorothy.anderson57@outlook.com,289-90-8282,192.168.143.36,Female,1982-06-29,90296,108000.0,43,0.36,24107,0.0,0.0,0.0,460,True,4.5,61000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,1982-06-29,43.67419575633128,False,False,False,True,False
app_421,Donald Baker,donald.baker60@icloud.com,344-50-4287,192.168.147.249,Male,1982-07-17,10027,81000.0,44,0.06,5018,0.0,0.0,0.0,1424,True,6.0,45000.0,,,861.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,1982-07-17,43.624914442162904,True,False,False,True,False
app_148,Shirley Davis,shirley.davis62@icloud.com,384-17-7019,10.121.226.226,Female,1982-08-11,90261,122000.0,72,0.37,35207,887.0,0.0,0.0,1606,True,3.3,25000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-08-11,43.5564681724846,False,False,False,False,False
app_141,Ronald Johnson,ronald.johnson14@gmail.com,806-19-9489,192.168.175.83,Male,1982-08-19,10002,125000.0,39,0.37,72682,0.0,0.0,0.0,399,True,3.2,37000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,1982-08-19,43.53456536618754,False,False,False,False,False
app_003,Lisa Gonzalez,lisa.gonzalez51@yahoo.com,833-33-5929,172.21.35.195,Female,1982-08-24,90213,65000.0,74,0.43,7090,0.0,0.0,0.0,450,True,3.4,76000.0,,,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-08-24,43.520876112251884,False,False,False,True,False
app_032,Andrew Martinez,andrew.martinez39@outlook.com,788-38-3158,172.26.119.18,Male,1982-09-29,30019,124000.0,72,0.07,24282,767.0,694.0,0.0,2441,True,5.5,75000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,497.0,0.0,1982-09-29,43.422313483915126,False,False,False,True,False
app_182,Steven Roberts,steven.roberts81@outlook.com,766-23-5646,10.143.138.207,Male,1982-11-17,10096,102000.0,53,0.39,39743,0.0,0.0,0.0,633,True,2.9,40000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-11-17,43.28815879534565,False,False,False,False,False
app_279,Joseph Scott,joseph.scott2@yahoo.com,448-37-9481,172.18.113.220,Male,1982-12-11,30012,75000.0,76,0.39,4974,260.0,0.0,0.0,1707,True,5.4,15000.0,,,0.0,0.0,722.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,1982-12-11,43.22245037645448,False,False,False,True,False
app_226,Susan Flores,susan.flores95@mail.com,817-96-6416,192.168.196.9,Female,1982-04-18,90231,148000.0,61,0.17,66276,0.0,0.0,0.0,726,True,6.1,46000.0,,,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,1982-04-18,43.87132101300479,False,False,False,True,False
app_093,Margaret Allen,margaret.allen89@yahoo.com,343-37-9988,172.20.198.144,Female,1983-01-01,90230,137000.0,36,0.08,16139,0.0,0.0,0.0,1195,True,6.1,59000.0,,,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.0,0.0,1983-01-01,43.16495550992471,False,False,False,True,False
app_204,Jonathan Carter,mike johnson@gmail.com,972-81-1928,10.77.72.174,Male,1983-04-12,90256,81000.0,63,0.22,14018,0.0,0.0,0.0,778,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,1983-04-12,42.888432580424364,False,False,False,True,False
app_024,Thomas Lee,thomas.lee6@protonmail.com,194-35-1833,192.168.175.67,Male,1983-04-25,10077,103000.0,70,0.35,0,0.0,0.0,0.0,575,True,4.3,34000.0,,,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983-04-25,42.85284052019165,False,False,False,True,False
app_040,Samuel Carter,samuel.carter11@yahoo.com,692-44-9305,172.23.184.53,Male,1983-05-05,10015,90000.0,51,0.19,28995,0.0,0.0,0.0,499,False,,,algorithm_risk_score,,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983-05-05,42.82546201232033,False,False,False,True,False
app_167,Emma Williams,emma.williams6@icloud.com,406-96-8493,172.31.200.173,Female,1983-05-10,90214,105000.0,32,0.17,55374,0.0,465.0,0.0,1106,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,1983-05-10,42.81177275838467,False,False,False,False,False
